iteration,phase,status,cost_cny,p1,p2,p3,total_kw,eta,cut_id,cuts,design
1021,三维域：固定设计顶点 MP1,optimal,44680.0,35.0,13.4023442004,32.2348315418,80.6371757422,0.0,,153,01:L; 02:H; 23:L
1022,三维域：固定设计顶点 MP1,optimal,44680.0,35.0,5.627719440092513,35.0,75.6277194400925,0.0,,153,01:L; 02:H; 23:L
1023,三维域：固定设计顶点 MP1,optimal,44680.0,0.0,58.7037632014,16.1226642288,74.8264274302,0.0,,153,01:L; 02:H; 23:L
1024,三维域：固定设计顶点 MP1,optimal,44680.0,35.0,0.0,35.0,70.0,0.0,,153,01:L; 02:H; 23:L
1025,三维域：固定设计顶点 MP1,optimal,44680.0,0.0,5.627719440092493,35.0,40.62771944009249,0.0,,153,01:L; 02:H; 23:L
1026,三维域：固定设计顶点 MP1,optimal,44680.0,0.0,0.0,35.0,35.0,0.0,,153,01:L; 02:H; 23:L
1027,三维域：固定设计顶点 MP1,optimal,44680.0,35.0,0.0,0.0,35.0,0.0,,153,01:L; 02:H; 23:L
1028,三维域：固定设计顶点 MP1,optimal,44680.0,0.0,97.7728894307,2.2271105693,100.0,0.0,,153,12:L; 02:H; 23:L
1029,三维域：固定设计顶点 MP1,optimal,44680.0,0.0,100.0,0.0,100.0,0.0,,153,12:L; 02:H; 23:L
1030,三维域：固定设计顶点 MP1,cut,44680.0,35.0,65.0,0.0,100.0,0.03838187034586428,154.0,154,12:L; 02:H; 23:L
1031,三维域：固定设计顶点 MP1,optimal,44680.0,1.9796538394,95.7932355913,2.2271105693,100.0,0.0,,154,12:L; 02:H; 23:L
1032,三维域：固定设计顶点 MP1,optimal,44680.0,1.9796538394,98.0203461606,0.0,100.0,0.0,,154,12:L; 02:H; 23:L
1033,三维域：固定设计顶点 MP1,optimal,44680.0,2.0855874319,95.3522254253,2.3462858608,99.784098718,0.0,,154,12:L; 02:H; 23:L
1034,三维域：固定设计顶点 MP1,optimal,44680.0,13.579920807920692,47.5003802018,15.2774109092,76.3577119189207,-2.987747027057132e-13,,154,12:L; 02:H; 23:L
1035,三维域：固定设计顶点 MP1,optimal,44680.0,0.0,41.3829040441,22.2831021776,63.6660062217,0.0,,154,12:L; 02:H; 23:L
1036,三维域：固定设计顶点 MP1,optimal,44680.0,21.2522839896,39.4685274092,0.0,60.720811398799995,0.0,,154,12:L; 02:H; 23:L
1037,三维域：固定设计顶点 MP1,optimal,44680.0,23.6699403884,5.4948075902,26.628682937,55.7934309156,0.0,,154,12:L; 02:H; 23:L
1038,三维域：固定设计顶点 MP1,optimal,44680.0,24.9898299347,0.0,28.1135586765,53.1033886112,0.0,,154,12:L; 02:H; 23:L
1039,三维域：固定设计顶点 MP1,optimal,44680.0,25.0511479046,0.0,27.927269693984766,52.97841759858477,0.0,,154,12:L; 02:H; 23:L
1040,三维域：固定设计顶点 MP1,optimal,44680.0,0.0,5.627719440092493,35.0,40.62771944009249,0.0,,154,12:L; 02:H; 23:L
1041,三维域：固定设计顶点 MP1,optimal,44680.0,5.627719440092493,0.0,35.0,40.62771944009249,0.0,,154,12:L; 02:H; 23:L
1042,三维域：固定设计顶点 MP1,optimal,44680.0,0.0,0.0,35.0,35.0,0.0,,154,12:L; 02:H; 23:L
1043,三维域：固定设计顶点 MP1,optimal,44680.0,34.2435513413,0.0,0.0,34.2435513413,0.0,,154,12:L; 02:H; 23:L
1044,三维域：固定设计顶点 MP1,cut,44680.0,0.0,65.0,35.0,100.0,0.031008141627013288,155.0,155,13:L; 02:H; 23:L
1045,三维域：固定设计顶点 MP1,optimal,44680.0,0.0,97.7728894307,2.2271105693,100.0,-4.3147551808256695e-14,,155,13:L; 02:H; 23:L
1046,三维域：固定设计顶点 MP1,optimal,44680.0,0.0,100.0,0.0,100.0,0.0,,155,13:L; 02:H; 23:L
1047,三维域：固定设计顶点 MP1,cut,44680.0,2.2271105693,97.7728894307,0.0,100.0,0.0019028752361124857,156.0,156,13:L; 02:H; 23:L
1048,三维域：固定设计顶点 MP1,optimal,44680.0,0.8908442276999974,99.1091557723,0.0,100.0,-5.445262650781153e-14,,156,13:L; 02:H; 23:L
1049,三维域：固定设计顶点 MP1,optimal,44680.0,1.3919909434562958,96.3382806374,0.0,97.7302715808563,0.0,,156,13:L; 02:H; 23:L
1050,三维域：固定设计顶点 MP1,optimal,44680.0,0.0,41.3829040441,22.2831021776,63.6660062217,0.0,,156,13:L; 02:H; 23:L
1051,三维域：固定设计顶点 MP1,optimal,44680.0,0.0,5.627719440092668,35.0,40.62771944009267,0.0,,156,13:L; 02:H; 23:L
1052,三维域：固定设计顶点 MP1,optimal,44680.0,1.9552683316,0.3143914743,33.0447316684,35.314391474299995,0.0,,156,13:L; 02:H; 23:L
1053,三维域：固定设计顶点 MP1,optimal,44680.0,0.0,0.0,35.0,35.0,0.0,,156,13:L; 02:H; 23:L
1054,三维域：固定设计顶点 MP1,optimal,44680.0,2.0709622427,0.0,32.9290377573,35.0,0.0,,156,13:L; 02:H; 23:L
1055,三维域：固定设计顶点 MP1,optimal,44680.0,18.815949292182175,0.0,0.0,18.815949292182175,0.0,,156,13:L; 02:H; 23:L
1056,三维域：固定设计顶点 MP1,cut,44700.0,65.0,-0.0,35.0,100.0,0.07185155106495433,157.0,157,12:H; 13:L; 02:H
1057,三维域：固定设计顶点 MP1,optimal,44700.0,1.690764171,97.3988243524,0.9104114767,100.0000000001,9.59759921191129e-14,,157,12:H; 13:L; 02:H
1058,三维域：固定设计顶点 MP1,optimal,44700.0,0.0,98.7837931085,1.2162068915,100.0,0.0,,157,12:H; 13:L; 02:H
1059,三维域：固定设计顶点 MP1,optimal,44700.0,0.0,100.0,0.0,100.0,0.0,,157,12:H; 13:L; 02:H
1060,三维域：固定设计顶点 MP1,optimal,44700.0,6.7244927061,93.2755072939,0.0,100.0,0.0,,157,12:H; 13:L; 02:H
1061,三维域：固定设计顶点 MP1,optimal,44700.0,65.0216847648,0.0,0.0,65.0216847648,0.0,,157,12:H; 13:L; 02:H
1062,三维域：固定设计顶点 MP1,optimal,44700.0,0.0,31.2907347555,16.8488571761,48.1395919316,0.0,,157,12:H; 13:L; 02:H
1063,三维域：固定设计顶点 MP1,optimal,44700.0,26.5071651794,0.0,14.2730889428,40.7802541222,0.0,,157,12:H; 13:L; 02:H
1064,三维域：固定设计顶点 MP1,optimal,44700.0,0.0,0.0,24.0963745581,24.0963745581,0.0,,157,12:H; 13:L; 02:H
1065,三维域：固定设计顶点 MP1,cut,45240.0,0.0,0.0,30.627244853194252,30.627244853194252,0.018268164104781322,158.0,158,12:M; 13:H; 02:L
1066,三维域：固定设计顶点 MP1,optimal,45240.0,0.0,30.627244853194252,0.0,30.627244853194252,0.0,,158,12:M; 13:H; 02:L
1067,三维域：固定设计顶点 MP1,optimal,45240.0,23.0338991272,0.0,0.0,23.0338991272,-6.50844259683911e-14,,158,12:M; 13:H; 02:L
1068,三维域：固定设计顶点 MP1,optimal,45240.0,0.0,0.0,19.567933777462613,19.567933777462613,0.0,,158,12:M; 13:H; 02:L
1069,三维域：固定设计顶点 MP1,optimal,45280.0,0.0,30.627244853194252,0.0,30.627244853194252,0.0,,158,12:H; 02:L; 23:L
1070,三维域：固定设计顶点 MP1,cut,45280.0,30.627244853194252,0.0,0.0,30.627244853194252,0.007336507268118586,159.0,159,12:H; 02:L; 23:L
1071,三维域：固定设计顶点 MP1,optimal,45280.0,20.3121264002,0.0,6.727251164996251,27.03937756519625,4.8953991871142856e-14,,159,12:H; 02:L; 23:L
1072,三维域：固定设计顶点 MP1,optimal,45280.0,26.02948255397306,0.0,0.0,26.02948255397306,0.0,,159,12:H; 02:L; 23:L
1073,三维域：固定设计顶点 MP1,optimal,45280.0,0.0,0.0,19.9742901216,19.9742901216,0.0,,159,12:H; 02:L; 23:L
1074,三维域：固定设计顶点 MP1,optimal,45440.0,65.0,30.62724485319426,0.0,95.62724485319426,0.0,,159,01:M; 02:L; 23:M
1075,三维域：固定设计顶点 MP1,optimal,45440.0,65.0,0.0,23.686401075285836,88.68640107528583,0.0,,159,01:M; 02:L; 23:M
1076,三维域：固定设计顶点 MP1,optimal,45440.0,65.0,0.0,0.0,65.0,0.0,,159,01:M; 02:L; 23:M
1077,三维域：固定设计顶点 MP1,optimal,45440.0,0.0,30.627244853194256,0.0,30.627244853194256,0.0,,159,01:M; 02:L; 23:M
1078,三维域：固定设计顶点 MP1,optimal,45440.0,0.0,0.0,23.686401075285836,23.686401075285836,0.0,,159,01:M; 02:L; 23:M
1079,三维域：固定设计顶点 MP1,optimal,45820.0,0.0,55.7434017063,0.0,55.7434017063,0.0,,159,12:M; 02:M; 23:L
1080,三维域：固定设计顶点 MP1,cut,45820.0,55.7434017063,0.0,0.0,55.7434017063,0.033657063910794344,160.0,160,12:M; 02:M; 23:L
1081,三维域：固定设计顶点 MP1,optimal,45820.0,25.1310161497,0.0,15.5337758667,40.6647920164,-8.635839816354942e-14,,160,12:M; 02:M; 23:L
1082,三维域：固定设计顶点 MP1,optimal,45820.0,34.8396260664,0.0,0.0,34.8396260664,-6.623096206658017e-14,,160,12:M; 02:M; 23:L
1083,三维域：固定设计顶点 MP1,optimal,45820.0,0.0,0.0,28.2861166293,28.2861166293,0.0,,160,12:M; 02:M; 23:L
1084,三维域：固定设计顶点 MP1,optimal,46180.0,54.9040812005,55.7434017063,10.0959187995,120.7434017063,0.0,,160,01:M; 13:M; 02:M
1085,三维域：固定设计顶点 MP1,optimal,46180.0,65.0,55.7434017063,0.0,120.7434017063,0.0,,160,01:M; 13:M; 02:M
1086,三维域：固定设计顶点 MP1,optimal,46180.0,0.0,55.7434017063,36.3543924172,92.0977941235,0.0,,160,01:M; 13:M; 02:M
1087,三维域：固定设计顶点 MP1,optimal,46180.0,54.9040812005,0.0,10.0959187995,65.0,0.0,,160,01:M; 13:M; 02:M
1088,三维域：固定设计顶点 MP1,optimal,46180.0,65.0,0.0,0.0,65.0,0.0,,160,01:M; 13:M; 02:M
1089,三维域：固定设计顶点 MP1,optimal,46180.0,0.0,55.7434017063,0.0,55.7434017063,0.0,,160,01:M; 13:M; 02:M
1090,三维域：固定设计顶点 MP1,optimal,46180.0,0.0,0.0,36.3543924172,36.3543924172,0.0,,160,01:M; 13:M; 02:M
1091,三维域：固定设计顶点 MP1,optimal,46300.0,0.0,30.627244853194252,0.0,30.627244853194252,0.0,,160,13:M; 02:L; 23:M
1092,三维域：固定设计顶点 MP1,optimal,46300.0,0.0,0.0,23.68640107528583,23.68640107528583,0.0,,160,13:M; 02:L; 23:M
1093,三维域：固定设计顶点 MP1,cut,46300.0,23.68640107528583,0.0,0.0,23.68640107528583,0.009939701663474592,161.0,161,13:M; 02:L; 23:M
1094,三维域：固定设计顶点 MP1,optimal,46300.0,17.6772791271,0.0,0.0,17.6772791271,0.0,,161,13:M; 02:L; 23:M
1095,三维域：固定设计顶点 MP1,cut,46520.0,77.2894272514,30.627244853194252,22.7105727486,130.62724485319427,0.002925692866016464,162.0,162,01:H; 13:M; 02:L
1096,三维域：固定设计顶点 MP1,optimal,46520.0,79.4371680426,30.627244853194274,20.5628319574,130.62724485319427,0.0,,162,01:H; 13:M; 02:L
1097,三维域：固定设计顶点 MP1,optimal,46520.0,100.0,30.627244853194252,0.0,130.62724485319424,0.0,,162,01:H; 13:M; 02:L
1098,三维域：固定设计顶点 MP1,optimal,46520.0,74.2709188039,30.627244853194274,22.2645068504,127.16267050749427,0.0,,162,01:H; 13:M; 02:L
1099,三维域：固定设计顶点 MP1,cut,46520.0,64.3941617723,0.0,35.6058382277,100.0,0.019435374683890477,163.0,163,01:H; 13:M; 02:L
1100,三维域：固定设计顶点 MP1,optimal,46520.0,77.5115727813,30.627244853194274,21.197090383355953,129.33590801785022,0.0,,163,01:H; 13:M; 02:L
1101,三维域：固定设计顶点 MP1,optimal,46520.0,79.4371680426,0.0,20.5628319574,100.0,0.0,,163,01:H; 13:M; 02:L
1102,三维域：固定设计顶点 MP1,optimal,46520.0,100.0,0.0,0.0,100.0,0.0,,163,01:H; 13:M; 02:L
1103,三维域：固定设计顶点 MP1,optimal,46520.0,31.3359546531,30.627244853194274,36.4065559753,98.36975548159427,0.0,,163,01:H; 13:M; 02:L
1104,三维域：固定设计顶点 MP1,optimal,46520.0,52.9605456534,0.0,29.2837823971,82.2443280505,0.0,,163,01:H; 13:M; 02:L
1105,三维域：固定设计顶点 MP1,optimal,46520.0,0.0,30.627244853194274,46.7280880609,77.35533291409428,0.0,,163,01:H; 13:M; 02:L
1106,三维域：固定设计顶点 MP1,optimal,46520.0,0.0,0.0,46.7280880609,46.7280880609,0.0,,163,01:H; 13:M; 02:L
1107,三维域：固定设计顶点 MP1,optimal,46520.0,0.0,30.627244853194274,0.0,30.627244853194274,0.0,,163,01:H; 13:M; 02:L
1108,三维域：固定设计顶点 MP1,cut,46960.0,38.6769879314,30.627244853194274,26.3230120686,95.62724485319427,0.004949996032035758,164.0,164,01:M; 13:H; 02:L
1109,三维域：固定设计顶点 MP1,optimal,46960.0,46.1578445663,30.627244853194266,18.8421554337,95.62724485319427,0.0,,164,01:M; 13:H; 02:L
1110,三维域：固定设计顶点 MP1,optimal,46960.0,65.0,30.62724485319426,0.0,95.62724485319426,0.0,,164,01:M; 13:H; 02:L
1111,三维域：固定设计顶点 MP1,optimal,46960.0,18.4726459117,30.627244853194274,36.3143829588,85.41427372369427,0.0,,164,01:M; 13:H; 02:L
1112,三维域：固定设计顶点 MP1,cut,46960.0,18.4726459115,14.4445266411,46.5273540885,79.4445266411,0.01677606939040138,165.0,165,01:M; 13:H; 02:L
1113,三维域：固定设计顶点 MP1,optimal,46960.0,11.0107025426,30.627244853194274,41.0236420091,82.66158940489427,0.0,,165,01:M; 13:H; 02:L
1114,三维域：固定设计顶点 MP1,optimal,46960.0,0.0,30.627244853194274,47.9725356195,78.59978047269428,-7.840434699849362e-14,,165,01:M; 13:H; 02:L
1115,三维域：固定设计顶点 MP1,optimal,46960.0,46.1578445663,0.0,18.8421554337,65.0,0.0,,165,01:M; 13:H; 02:L
1116,三维域：固定设计顶点 MP1,optimal,46960.0,65.0,0.0,0.0,65.0,0.0,,165,01:M; 13:H; 02:L
1117,三维域：固定设计顶点 MP1,optimal,46960.0,0.0,0.0,47.9725356195,47.9725356195,0.0,,165,01:M; 13:H; 02:L
1118,三维域：固定设计顶点 MP1,optimal,46960.0,0.0,30.627244853194274,0.0,30.627244853194274,0.0,,165,01:M; 13:H; 02:L
1119,三维域：固定设计顶点 MP1,cut,47080.0,35.0,35.0,65.0,135.0,0.052037256950541275,166.0,166,01:L; 02:H; 23:M
1120,三维域：固定设计顶点 MP1,optimal,47080.0,35.0,95.946526705,4.053473295,135.0,0.0,,166,01:L; 02:H; 23:M
1121,三维域：固定设计顶点 MP1,optimal,47080.0,35.0,100.0,0.0,135.0,0.0,,166,01:L; 02:H; 23:M
1122,三维域：固定设计顶点 MP1,cut,47080.0,30.2451301924,91.1695275001,8.8304724999,130.2451301924,0.004078689115162291,167.0,167,01:L; 02:H; 23:M
1123,三维域：固定设计顶点 MP1,optimal,47080.0,35.0,86.4146576925,8.830472499882381,130.2451301923824,0.0,,167,01:L; 02:H; 23:M
1124,三维域：固定设计顶点 MP1,optimal,47080.0,0.0,95.946526705,4.053473295,100.0,0.0,,167,01:L; 02:H; 23:M
1125,三维域：固定设计顶点 MP1,optimal,47080.0,0.0,100.0,0.0,100.0,0.0,,167,01:L; 02:H; 23:M
1126,三维域：固定设计顶点 MP1,optimal,47080.0,0.0,90.6287876677,6.718515703745829,97.34730337144582,0.0,,167,01:L; 02:H; 23:M
1127,三维域：固定设计顶点 MP1,optimal,47080.0,35.0,0.0,52.1381124335,87.1381124335,0.0,,167,01:L; 02:H; 23:M
1128,三维域：固定设计顶点 MP1,optimal,47080.0,0.0,0.0,52.1381124335,52.1381124335,0.0,,167,01:L; 02:H; 23:M
1129,三维域：固定设计顶点 MP1,optimal,47080.0,35.0,0.0,0.0,35.0,0.0,,167,01:L; 02:H; 23:M
1130,三维域：固定设计顶点 MP1,optimal,47080.0,0.0,95.946526705,4.053473295,100.0,0.0,,167,12:L; 02:H; 23:M
1131,三维域：固定设计顶点 MP1,optimal,47080.0,0.0,100.0,0.0,100.0,0.0,,167,12:L; 02:H; 23:M
1132,三维域：固定设计顶点 MP1,optimal,47080.0,1.8562003937,94.0903263113,4.053473295,100.0,0.0,,167,12:L; 02:H; 23:M
1133,三维域：固定设计顶点 MP1,optimal,47080.0,1.9796538394,93.9668728656,4.053473295,100.0,0.0,,167,12:L; 02:H; 23:M
1134,三维域：固定设计顶点 MP1,optimal,47080.0,1.9796538394,98.0203461606,0.0,100.0,0.0,,167,12:L; 02:H; 23:M
1135,三维域：固定设计顶点 MP1,optimal,47080.0,16.8038272371,18.5763438089,34.4069572179,69.7871282639,0.0,,167,12:L; 02:H; 23:M
1136,三维域：固定设计顶点 MP1,optimal,47080.0,0.0,22.108311638235357,41.0582930425,63.166604680735354,0.0,,167,12:L; 02:H; 23:M
1137,三维域：固定设计顶点 MP1,optimal,47080.0,20.4565266566,0.0,41.8861029435,62.3426296001,0.0,,167,12:L; 02:H; 23:M
1138,三维域：固定设计顶点 MP1,optimal,47080.0,21.2522839896,39.4685274092,0.0,60.720811398799995,0.0,,167,12:L; 02:H; 23:M
1139,三维域：固定设计顶点 MP1,optimal,47080.0,9.377140524618262,0.0,47.4386570831,56.81579760771826,0.0,,167,12:L; 02:H; 23:M
1140,三维域：固定设计顶点 MP1,optimal,47080.0,0.0,0.0,52.1381124335,52.1381124335,0.0,,167,12:L; 02:H; 23:M
1141,三维域：固定设计顶点 MP1,optimal,47080.0,34.2435513413,0.0,0.0,34.2435513413,0.0,,167,12:L; 02:H; 23:M
1142,三维域：固定设计顶点 MP1,cut,47080.0,0.0,60.946526705,39.053473295,100.0,0.024035004153427852,168.0,168,13:L; 02:H; 23:M
1143,三维域：固定设计顶点 MP1,optimal,47080.0,0.0,95.946526705,4.053473295,100.0,1.0265472682428815e-14,,168,13:L; 02:H; 23:M
1144,三维域：固定设计顶点 MP1,optimal,47080.0,0.0,100.0,0.0,100.0,0.0,,168,13:L; 02:H; 23:M
1145,三维域：固定设计顶点 MP1,cut,47080.0,4.053473295,95.946526705,0.0,100.0,0.004056813146634099,169.0,169,13:L; 02:H; 23:M
1146,三维域：固定设计顶点 MP1,optimal,47080.0,1.0866961501,98.9133038499,0.0,100.0,0.0,,169,13:L; 02:H; 23:M
1147,三维域：固定设计顶点 MP1,optimal,47080.0,0.0,22.108311638235282,41.0582930425,63.166604680735276,0.0,,169,13:L; 02:H; 23:M
1148,三维域：固定设计顶点 MP1,optimal,47080.0,0.0,0.0,52.1381124335,52.1381124335,0.0,,169,13:L; 02:H; 23:M
1149,三维域：固定设计顶点 MP1,optimal,47080.0,18.2842221658,0.0,8.953058721,27.2372808868,6.017155017608026e-14,,169,13:L; 02:H; 23:M
1150,三维域：固定设计顶点 MP1,optimal,47080.0,22.074878901,0.0,0.0,22.074878901,-4.397151743636635e-14,,169,13:L; 02:H; 23:M
1151,三维域：固定设计顶点 MP1,optimal,47240.0,0.0,30.627244853194252,0.0,30.627244853194252,0.0,,169,12:M; 02:L; 23:H
1152,三维域：固定设计顶点 MP1,optimal,47240.0,8.9311451054,0.0,18.7518621205,27.6830072259,0.0,,169,12:M; 02:L; 23:H
1153,三维域：固定设计顶点 MP1,optimal,47240.0,0.0,0.0,26.4710191829,26.4710191829,0.0,,169,12:M; 02:L; 23:H
1154,三维域：固定设计顶点 MP1,optimal,47240.0,23.0338991272,0.0,0.0,23.0338991272,0.0,,169,12:M; 02:L; 23:H
1155,三维域：固定设计顶点 MP1,optimal,47300.0,15.6850639893,100.0,26.8149360107,142.5,0.0,,169,01:H; 13:L; 02:H
1156,三维域：固定设计顶点 MP1,optimal,47300.0,42.5,100.0,0.0,142.5,0.0,,169,01:H; 13:L; 02:H
1157,三维域：固定设计顶点 MP1,optimal,47300.0,88.7021087706,42.5,11.297891229399994,142.5,0.0,,169,01:H; 13:L; 02:H
1158,三维域：固定设计顶点 MP1,optimal,47300.0,100.0,42.5,0.0,142.5,0.0,,169,01:H; 13:L; 02:H
1159,三维域：固定设计顶点 MP1,optimal,47300.0,0.0,100.0,30.1482103311,130.1482103311,0.0,,169,01:H; 13:L; 02:H
1160,三维域：固定设计顶点 MP1,optimal,47300.0,0.0,100.0,0.0,100.0,0.0,,169,01:H; 13:L; 02:H
1161,三维域：固定设计顶点 MP1,optimal,47300.0,88.7021087706,0.0,11.2978912294,100.0,0.0,,169,01:H; 13:L; 02:H
1162,三维域：固定设计顶点 MP1,optimal,47300.0,100.0,0.0,0.0,100.0,0.0,,169,01:H; 13:L; 02:H
1163,三维域：固定设计顶点 MP1,optimal,47300.0,67.8547339738,0.0,15.728221835964874,83.58295580976487,0.0,,169,01:H; 13:L; 02:H
1164,三维域：固定设计顶点 MP1,optimal,47300.0,0.0,0.0,30.1482103311,30.1482103311,0.0,,169,01:H; 13:L; 02:H
1165,三维域：固定设计顶点 MP1,optimal,47500.0,61.6232971371,0.0,38.3767028629,100.0,0.0,,169,01:H; 13:H; 23:H
1166,三维域：固定设计顶点 MP1,cut,47500.0,61.6232971371,38.3767028629,0.0,100.0,0.013482018308336504,170.0,170,01:H; 13:H; 23:H
1167,三维域：固定设计顶点 MP1,optimal,47500.0,76.9739782822,23.0260217178,0.0,100.0,0.0,,170,01:H; 13:H; 23:H
1168,三维域：固定设计顶点 MP1,optimal,47500.0,100.0,0.0,0.0,100.0,0.0,,170,01:H; 13:H; 23:H
1169,三维域：固定设计顶点 MP1,optimal,47500.0,33.8672486439,0.0,51.65133475096783,85.51858339486782,0.0,,170,01:H; 13:H; 23:H
1170,三维域：固定设计顶点 MP1,optimal,47500.0,0.0,0.0,67.8487145372,67.8487145372,0.0,,170,01:H; 13:H; 23:H
1171,三维域：固定设计顶点 MP1,optimal,47500.0,0.0,50.3393688502,0.0,50.3393688502,0.0,,170,01:H; 13:H; 23:H
1172,三维域：固定设计顶点 MP1,optimal,47540.0,65.0,55.7434017063,0.0,120.7434017063,0.0,,170,01:M; 02:M; 23:L
1173,三维域：固定设计顶点 MP1,optimal,47540.0,65.0,55.3534865743,0.1978563303,120.5513429046,0.0,,170,01:M; 02:M; 23:L
1174,三维域：固定设计顶点 MP1,optimal,47540.0,65.0,0.0,28.2861166293,93.2861166293,0.0,,170,01:M; 02:M; 23:L
1175,三维域：固定设计顶点 MP1,optimal,47540.0,65.0,0.0,0.0,65.0,0.0,,170,01:M; 02:M; 23:L
1176,三维域：固定设计顶点 MP1,optimal,47540.0,0.0,55.7434017063,0.0,55.7434017063,0.0,,170,01:M; 02:M; 23:L
1177,三维域：固定设计顶点 MP1,optimal,47540.0,0.0,12.8882700431,21.7461657396,34.634435782699995,0.0,,170,01:M; 02:M; 23:L
1178,三维域：固定设计顶点 MP1,optimal,47540.0,0.0,0.0,28.2861166293,28.2861166293,0.0,,170,01:M; 02:M; 23:L
1179,三维域：固定设计顶点 MP1,optimal,47680.0,0.0,30.627244853194252,0.0,30.627244853194252,0.0,,170,12:H; 02:L; 23:M
1180,三维域：固定设计顶点 MP1,optimal,47680.0,17.2118372591,0.0,10.3751651964,27.5870024555,0.0,,170,12:H; 02:L; 23:M
1181,三维域：固定设计顶点 MP1,optimal,47680.0,26.02948255397306,0.0,0.0,26.02948255397306,0.0,,170,12:H; 02:L; 23:M
1182,三维域：固定设计顶点 MP1,optimal,47680.0,0.0,0.0,23.686401075285836,23.686401075285836,0.0,,170,12:H; 02:L; 23:M
1183,三维域：固定设计顶点 MP1,optimal,47880.0,100.0,30.627244853194252,0.0,130.62724485319424,0.0,,170,01:H; 02:L; 23:L
1184,三维域：固定设计顶点 MP1,optimal,47880.0,100.0,6.2245710895,15.9147872373,122.13935832680001,0.0,,170,01:H; 02:L; 23:L
1185,三维域：固定设计顶点 MP1,optimal,47880.0,100.0,3.6249653000009183,17.6101823173,121.23514761730092,0.0,,170,01:H; 02:L; 23:L
1186,三维域：固定设计顶点 MP1,optimal,47880.0,100.0,0.0,19.9742901216,119.9742901216,0.0,,170,01:H; 02:L; 23:L
1187,三维域：固定设计顶点 MP1,optimal,47880.0,100.0,0.0,0.0,100.0,0.0,,170,01:H; 02:L; 23:L
1188,三维域：固定设计顶点 MP1,optimal,47880.0,0.0,30.627244853194252,0.0,30.627244853194252,0.0,,170,01:H; 02:L; 23:L
